% TIME (GPST)           NSAT     GDOP     PDOP     HDOP     VDOP (EL>=20deg)
2022/05/29 13:51:35.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:36.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:37.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:38.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:39.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:40.4      4      9.1      7.5      2.8      7.0
2022/05/29 13:51:41.4      4      9.2      7.5      2.8      7.0
2022/05/29 13:51:42.4      4      9.2      7.5      2.8      7.0
2022/05/29 13:51:43.4      4      9.2      7.6      2.9      7.0
2022/05/29 13:51:44.4      4      9.2      7.6      2.9      7.0
2022/05/29 13:51:45.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:46.4      4      9.2      7.6      2.9      7.0
2022/05/29 13:51:47.4      4      9.2      7.6      2.9      7.0
2022/05/29 13:51:48.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:49.4      4      9.2      7.6      2.9      7.0
2022/05/29 13:51:50.4      4      9.2      7.6      2.9      7.0
2022/05/29 13:51:51.4      4      9.2      7.6      2.9      7.1
2022/05/29 13:51:52.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:53.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:54.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:55.4      4      9.3      7.6      2.9      7.1
2022/05/29 13:51:56.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:57.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:51:58.4      4      9.3      7.7      2.9      7.1
2022/05/29 13:51:59.4      4      9.3      7.7      2.9      7.1
2022/05/29 13:52:00.4      4      9.3      7.7      2.9      7.1
2022/05/29 13:52:01.4      4      9.3      7.7      2.9      7.1
2022/05/29 13:52:02.4      4      9.3      7.7      2.9      7.1
2022/05/29 13:52:03.4      4      9.3      7.7      2.9      7.1
2022/05/29 13:52:04.4      4      9.4      7.7      2.9      7.1
2022/05/29 13:52:05.4      4      9.4      7.7      2.9      7.1
2022/05/29 13:52:06.4      4      9.4      7.7      2.9      7.2
2022/05/29 13:52:07.4      4      9.4      7.7      2.9      7.2
2022/05/29 13:52:08.4      4      9.4      7.7      2.9      7.2
2022/05/29 13:52:09.4      4      9.4      7.7      2.9      7.2
2022/05/29 13:52:10.4      4      9.4      7.7      2.9      7.2
2022/05/29 13:52:11.4      4      9.4      7.8      2.9      7.2
2022/05/29 13:52:12.4      4      9.4      7.8      2.9      7.2
2022/05/29 13:52:13.4      4      9.4      7.8      2.9      7.2
2022/05/29 13:52:14.4      4      9.4      7.8      2.9      7.2
2022/05/29 13:52:15.4      4      9.5      7.8      2.9      7.2
2022/05/29 13:52:16.4      4      9.5      7.8      2.9      7.2
2022/05/29 13:52:17.4      4      9.5      7.8      2.9      7.2
2022/05/29 13:52:18.4      4      9.5      7.8      2.9      7.2
2022/05/29 13:52:19.4      4      9.5      7.8      2.9      7.2
2022/05/29 13:52:20.4      4      9.5      7.8      2.9      7.3
2022/05/29 13:52:21.4      4      9.5      7.8      2.9      7.3
2022/05/29 13:52:22.4      4      9.5      7.8      2.9      7.3
2022/05/29 13:52:23.4      4      9.5      7.8      2.9      7.3
2022/05/29 13:52:24.4      4      9.5      7.9      2.9      7.3
2022/05/29 13:52:25.4      4      9.5      7.9      2.9      7.3
2022/05/29 13:52:26.4      4      9.6      7.9      2.9      7.3
2022/05/29 13:52:27.4      4      9.6      7.9      2.9      7.3
2022/05/29 13:52:28.4      4      9.6      7.9      2.9      7.3
2022/05/29 13:52:29.4      4      9.6      7.9      2.9      7.3
2022/05/29 13:52:30.4      4      9.6      7.9      2.9      7.3
2022/05/29 13:52:31.4      4      9.6      7.9      3.0      7.3
2022/05/29 13:52:32.4      4      9.6      7.9      3.0      7.3
2022/05/29 13:52:33.4      4      9.6      7.9      3.0      7.4
2022/05/29 13:52:34.4      4      9.6      7.9      3.0      7.4
2022/05/29 13:52:35.4      4      9.6      7.9      3.0      7.4
2022/05/29 13:52:36.4      4      9.7      7.9      3.0      7.4
2022/05/29 13:52:37.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:38.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:39.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:40.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:41.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:42.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:43.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:44.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:45.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:46.4      4      9.7      8.0      3.0      7.4
2022/05/29 13:52:47.4      4      9.8      8.0      3.0      7.5
2022/05/29 13:52:48.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:49.4      4      9.8      8.0      3.0      7.5
2022/05/29 13:52:50.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:51.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:52.4      4      9.8      8.1      3.0      7.5
2022/05/29 13:52:53.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:54.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:55.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:56.4      4      9.8      8.1      3.0      7.5
2022/05/29 13:52:57.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:58.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:52:59.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:00.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:01.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:02.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:03.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:04.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:05.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:06.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:07.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:08.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:09.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:10.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:11.4      4     10.0      8.2      3.0      7.6
2022/05/29 13:53:12.4      4     10.0      8.2      3.0      7.7
2022/05/29 13:53:13.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:14.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:15.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:53:16.4      4     10.1      8.3      3.1      7.7
2022/05/29 13:53:17.4      4     10.1      8.3      3.1      7.7
2022/05/29 13:53:18.4      4     10.1      8.3      3.1      7.7
2022/05/29 13:53:19.4      4     10.1      8.3      3.1      7.7
2022/05/29 13:53:20.4      4     10.1      8.3      3.1      7.7
2022/05/29 13:53:21.4      4     10.1      8.3      3.1      7.7
2022/05/29 13:53:22.4      4     10.1      8.3      3.1      7.7
2022/05/29 13:53:23.4      4     10.1      8.3      3.1      7.7
2022/05/29 13:53:24.4      4     10.1      8.3      3.1      7.8
2022/05/29 13:53:25.4      4     10.1      8.3      3.1      7.8
2022/05/29 13:53:26.4      4     10.2      8.4      3.1      7.8
2022/05/29 13:53:27.4      4     10.2      8.4      3.1      7.8
2022/05/29 13:53:28.4      4     10.2      8.4      3.1      7.8
2022/05/29 13:53:29.4      4     10.2      8.4      3.1      7.8
2022/05/29 13:53:30.4      4     10.2      8.4      3.1      7.8
2022/05/29 13:53:31.4      4     10.2      8.4      3.1      7.8
2022/05/29 13:53:32.4      4     10.2      8.4      3.1      7.8
2022/05/29 13:53:33.4      4     10.2      8.4      3.1      7.8
2022/05/29 13:53:34.4      4     10.2      8.4      3.1      7.8
2022/05/29 13:53:35.4      4     10.3      8.4      3.1      7.8
2022/05/29 13:53:36.4      4     10.3      8.4      3.1      7.9
2022/05/29 13:53:37.4      4     10.3      8.5      3.1      7.9
2022/05/29 13:53:38.4      4     10.3      8.5      3.1      7.9
2022/05/29 13:53:39.4      4     10.3      8.5      3.1      7.9
2022/05/29 13:53:40.4      4     10.3      8.5      3.1      7.9
2022/05/29 13:53:41.4      4     10.3      8.5      3.1      7.9
2022/05/29 13:53:42.4      4     10.3      8.5      3.1      7.9
2022/05/29 13:53:43.4      4     10.3      8.5      3.1      7.9
2022/05/29 13:53:44.4      4     10.4      8.5      3.1      7.9
2022/05/29 13:53:45.4      4     10.4      8.5      3.1      7.9
2022/05/29 13:53:46.4      4     10.4      8.5      3.1      7.9
2022/05/29 13:53:47.4      4     10.4      8.5      3.1      7.9
2022/05/29 13:53:48.4      4     10.4      8.6      3.1      8.0
2022/05/29 13:53:49.4      4     10.4      8.6      3.1      8.0
2022/05/29 13:53:50.4      4     10.4      8.6      3.1      8.0
2022/05/29 13:53:51.4      4     10.4      8.6      3.1      8.0
2022/05/29 13:53:52.4      4     10.4      8.6      3.2      8.0
2022/05/29 13:53:53.4      4     10.5      8.6      3.2      8.0
2022/05/29 13:53:54.4      4     10.5      8.6      3.2      8.0
2022/05/29 13:53:55.4      4     10.5      8.6      3.2      8.0
2022/05/29 13:53:56.4      4     10.5      8.6      3.2      8.0
2022/05/29 13:53:57.4      4     10.5      8.6      3.2      8.0
2022/05/29 13:53:58.4      4     10.5      8.6      3.2      8.0
2022/05/29 13:53:59.4      4     10.5      8.7      3.2      8.1
2022/05/29 13:54:00.4      4     10.5      8.7      3.2      8.1
2022/05/29 13:54:01.4      4     10.6      8.7      3.2      8.1
2022/05/29 13:54:02.4      4     10.6      8.7      3.2      8.1
2022/05/29 13:54:03.4      4     10.6      8.7      3.2      8.1
2022/05/29 13:54:04.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:54:05.4      4     10.6      8.7      3.2      8.1
2022/05/29 13:54:06.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:54:07.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:54:08.4      4     10.6      8.7      3.2      8.1
2022/05/29 13:54:09.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:54:10.4      4     10.7      8.8      3.2      8.2
2022/05/29 13:54:11.4      4     10.7      8.8      3.2      8.2
2022/05/29 13:54:12.4      4     10.7      8.8      3.2      8.2
2022/05/29 13:54:13.4      4     10.7      8.8      3.2      8.2
2022/05/29 13:54:14.4      4     10.7      8.8      3.2      8.2
2022/05/29 13:54:15.4      4     10.7      8.8      3.2      8.2
2022/05/29 13:54:16.4      4     10.7      8.8      3.2      8.2
2022/05/29 13:54:17.4      4     10.7      8.8      3.2      8.2
2022/05/29 13:54:18.4      4     10.8      8.8      3.2      8.2
2022/05/29 13:54:19.4      4     10.8      8.8      3.2      8.2
2022/05/29 13:54:20.4      4     10.8      8.9      3.2      8.2
2022/05/29 13:54:21.4      4     10.8      8.9      3.2      8.3
2022/05/29 13:54:22.4      4     10.8      8.9      3.2      8.3
2022/05/29 13:54:23.4      4     10.8      8.9      3.2      8.3
2022/05/29 13:54:24.4      4     10.8      8.9      3.2      8.3
2022/05/29 13:54:25.4      4     10.8      8.9      3.2      8.3
2022/05/29 13:54:26.4      4     10.9      8.9      3.2      8.3
2022/05/29 13:54:27.4      4     10.9      8.9      3.3      8.3
2022/05/29 13:54:28.4      4     10.9      8.9      3.3      8.3
2022/05/29 13:54:29.4      4     10.9      8.9      3.3      8.3
2022/05/29 13:54:30.4      4     10.9      9.0      3.3      8.3
2022/05/29 13:54:31.4      4     10.9      9.0      3.3      8.4
2022/05/29 13:54:32.4      4     10.9      9.0      3.3      8.4
2022/05/29 13:54:33.4      4     10.9      9.0      3.3      8.4
2022/05/29 13:54:34.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:54:35.4      4     11.0      9.0      3.3      8.4
2022/05/29 13:54:36.4      4     11.0      9.0      3.3      8.4
2022/05/29 13:54:37.4      4     11.0      9.0      3.3      8.4
2022/05/29 13:54:38.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:54:39.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:54:40.4      4     11.0      9.1      3.3      8.4
2022/05/29 13:54:41.4      4     11.0      9.1      3.3      8.4
2022/05/29 13:54:42.4      4     11.1      9.1      3.3      8.5
2022/05/29 13:54:43.4      4     11.1      9.1      3.3      8.5
2022/05/29 13:54:44.4      4     11.1      9.1      3.3      8.5
2022/05/29 13:54:45.4      4     11.1      9.1      3.3      8.5
2022/05/29 13:54:46.4      4     11.1      9.1      3.3      8.5
2022/05/29 13:54:47.4      4     11.1      9.1      3.3      8.5
2022/05/29 13:54:48.4      4     11.1      9.1      3.3      8.5
2022/05/29 13:54:49.4      4     11.1      9.2      3.3      8.5
2022/05/29 13:54:50.4      4     11.2      9.2      3.3      8.5
2022/05/29 13:54:51.4      4     11.2      9.2      3.3      8.6
2022/05/29 13:54:52.4      4     11.2      9.2      3.3      8.6
2022/05/29 13:54:53.4      4     11.2      9.2      3.3      8.6
2022/05/29 13:54:54.4      4     11.2      9.2      3.3      8.6
2022/05/29 13:54:55.4      4     11.2      9.2      3.3      8.6
2022/05/29 13:54:56.4      4     11.2      9.2      3.3      8.6
2022/05/29 13:54:57.4      4     11.2      9.2      3.3      8.6
2022/05/29 13:54:58.4      4     11.3      9.2      3.3      8.6
2022/05/29 13:54:59.4      4     11.3      9.3      3.4      8.6
2022/05/29 13:55:00.4      4     11.3      9.3      3.4      8.6
2022/05/29 13:55:01.4      4     11.3      9.3      3.4      8.7
2022/05/29 13:55:02.4      4     11.3      9.3      3.4      8.7
2022/05/29 13:55:03.4      4     11.3      9.3      3.4      8.7
2022/05/29 13:55:04.4      4     11.3      9.3      3.4      8.7
2022/05/29 13:55:05.4      4     11.4      9.3      3.4      8.7
2022/05/29 13:55:06.4      4     11.4      9.3      3.4      8.7
2022/05/29 13:55:07.4      4     11.4      9.3      3.4      8.7
2022/05/29 13:55:08.4      4     11.4      9.4      3.4      8.7
2022/05/29 13:55:09.4      4     11.4      9.4      3.4      8.7
2022/05/29 13:55:10.4      4     11.4      9.4      3.4      8.7
2022/05/29 13:55:11.4      4     11.4      9.4      3.4      8.8
2022/05/29 13:55:12.4      4     11.5      9.4      3.4      8.8
2022/05/29 13:55:13.4      4     11.5      9.4      3.4      8.8
2022/05/29 13:55:14.4      4     11.5      9.4      3.4      8.8
2022/05/29 13:55:15.4      4     11.5      9.4      3.4      8.8
2022/05/29 13:55:16.4      4     11.5      9.4      3.4      8.8
2022/05/29 13:55:17.4      4     11.5      9.5      3.4      8.8
2022/05/29 13:55:18.4      4     11.5      9.5      3.4      8.8
2022/05/29 13:55:19.4      4     11.5      9.5      3.4      8.8
2022/05/29 13:55:20.4      4     11.6      9.5      3.4      8.9
2022/05/29 13:55:21.4      4     11.6      9.5      3.4      8.9
2022/05/29 13:55:22.4      4     11.6      9.5      3.4      8.9
2022/05/29 13:55:23.4      4     11.6      9.5      3.4      8.9
2022/05/29 13:55:24.4      4     11.6      9.5      3.4      8.9
2022/05/29 13:55:25.4      4     11.6      9.6      3.4      8.9
2022/05/29 13:55:26.4      4     11.6      9.6      3.4      8.9
2022/05/29 13:55:27.4      4     11.7      9.6      3.4      8.9
2022/05/29 13:55:28.4      4     11.7      9.6      3.5      8.9
2022/05/29 13:55:29.4      4     11.7      9.6      3.5      9.0
2022/05/29 13:55:30.4      4     11.7      9.6      3.5      9.0
2022/05/29 13:55:31.4      4     11.7      9.6      3.5      9.0
2022/05/29 13:55:32.4      4     11.7      9.6      3.5      9.0
2022/05/29 13:55:33.4      4     11.7      9.6      3.5      9.0
2022/05/29 13:55:34.4      4     11.8      9.7      3.5      9.0
2022/05/29 13:55:35.4      4     11.8      9.7      3.5      9.0
2022/05/29 13:55:36.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:55:37.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:55:38.4      4     11.8      9.7      3.5      9.1
2022/05/29 13:55:39.4      4     11.8      9.7      3.5      9.1
2022/05/29 13:55:40.4      4     11.9      9.7      3.5      9.1
2022/05/29 13:55:41.4      4     11.9      9.7      3.5      9.1
2022/05/29 13:55:42.4      4     11.9      9.8      3.5      9.1
2022/05/29 13:55:43.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:55:44.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:55:45.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:55:46.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:55:47.4      4     12.0      9.8      3.5      9.2
2022/05/29 13:55:48.4      4     12.0      9.8      3.5      9.2
2022/05/29 13:55:49.4      4     12.0      9.8      3.5      9.2
2022/05/29 13:55:50.4      4     12.0      9.9      3.5      9.2
2022/05/29 13:55:51.4      4     12.0      9.9      3.5      9.2
2022/05/29 13:55:52.4      4     12.0      9.9      3.5      9.2
2022/05/29 13:55:53.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:55:54.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:55:55.4      4     12.1      9.9      3.6      9.3
2022/05/29 13:55:56.4      4     12.1      9.9      3.6      9.3
2022/05/29 13:55:57.4      4     12.1      9.9      3.6      9.3
2022/05/29 13:55:58.4      4     12.1     10.0      3.6      9.3
2022/05/29 13:55:59.4      4     12.1     10.0      3.6      9.3
2022/05/29 13:56:00.4      4     12.2     10.0      3.6      9.3
2022/05/29 13:56:01.4      4     12.2     10.0      3.6      9.3
2022/05/29 13:56:02.4      4     12.2     10.0      3.6      9.3
2022/05/29 13:56:03.4      4     12.2     10.0      3.6      9.4
2022/05/29 13:56:04.4      4     12.2     10.0      3.6      9.4
2022/05/29 13:56:05.4      4     12.2     10.0      3.6      9.4
2022/05/29 13:56:06.4      4     12.3     10.1      3.6      9.4
2022/05/29 13:56:07.4      4     12.3     10.1      3.6      9.4
2022/05/29 13:56:08.4      4     12.3     10.1      3.6      9.4
2022/05/29 13:56:09.4      4     12.3     10.1      3.6      9.4
2022/05/29 13:56:10.4      4     12.3     10.1      3.6      9.4
2022/05/29 13:56:11.4      4     12.3     10.1      3.6      9.5
2022/05/29 13:56:12.4      4     12.3     10.1      3.6      9.5
2022/05/29 13:56:13.4      4     12.4     10.1      3.6      9.5
2022/05/29 13:56:14.4      4     12.4     10.2      3.6      9.5
2022/05/29 13:56:15.4      4     12.4     10.2      3.6      9.5
2022/05/29 13:56:16.4      4     12.4     10.2      3.6      9.5
2022/05/29 13:56:17.4      4     12.4     10.2      3.6      9.5
2022/05/29 13:56:18.4      4     12.4     10.2      3.6      9.5
2022/05/29 13:56:19.4      4     12.5     10.2      3.6      9.6
2022/05/29 13:56:20.4      4     12.5     10.2      3.7      9.6
2022/05/29 13:56:21.4      4     12.5     10.3      3.7      9.6
2022/05/29 13:56:22.4      4     12.5     10.3      3.7      9.6
2022/05/29 13:56:23.4      4     12.5     10.3      3.7      9.6
2022/05/29 13:56:24.4      4     12.5     10.3      3.7      9.6
2022/05/29 13:56:25.4      4     12.6     10.3      3.7      9.6
2022/05/29 13:56:26.4      4     12.6     10.3      3.7      9.6
2022/05/29 13:56:27.4      4     12.6     10.3      3.7      9.7
2022/05/29 13:56:28.4      4     12.6     10.3      3.7      9.7
2022/05/29 13:56:29.4      4     12.6     10.4      3.7      9.7
2022/05/29 13:56:30.4      4     12.6     10.4      3.7      9.7
2022/05/29 13:56:31.4      4     12.7     10.4      3.7      9.7
2022/05/29 13:56:32.4      4     12.7     10.4      3.7      9.7
2022/05/29 13:56:33.4      4     12.7     10.4      3.7      9.7
2022/05/29 13:56:34.4      4     12.7     10.4      3.7      9.7
2022/05/29 13:56:35.4      4     12.7     10.4      3.7      9.8
2022/05/29 13:56:36.4      4     12.7     10.5      3.7      9.8
2022/05/29 13:56:37.4      4     12.8     10.5      3.7      9.8
2022/05/29 13:56:38.4      4     12.8     10.5      3.7      9.8
2022/05/29 13:56:39.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:40.4      4     12.8     10.5      3.7      9.8
2022/05/29 13:56:41.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:42.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:43.4      4     12.9     10.6      3.8      9.9
2022/05/29 13:56:44.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:45.4      4     12.9     10.6      3.8      9.9
2022/05/29 13:56:46.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:47.4      2      0.0      0.0      0.0      0.0
2022/05/29 13:56:48.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:49.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:50.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:51.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:52.4      4     13.0     10.7      3.8     10.0
2022/05/29 13:56:53.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:54.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:55.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:56.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:56:57.4      4     13.1     10.8      3.8     10.1
2022/05/29 13:56:58.4      2      0.0      0.0      0.0      0.0
2022/05/29 13:56:59.4      2      0.0      0.0      0.0      0.0
2022/05/29 13:57:00.4      2      0.0      0.0      0.0      0.0
2022/05/29 13:57:01.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:02.4      4     13.2     10.8      3.8     10.1
2022/05/29 13:57:03.4      4     13.2     10.9      3.8     10.1
2022/05/29 13:57:04.4      4     13.3     10.9      3.8     10.2
2022/05/29 13:57:05.4      4     13.3     10.9      3.9     10.2
2022/05/29 13:57:06.4      4     13.3     10.9      3.9     10.2
2022/05/29 13:57:07.4      4     13.3     10.9      3.9     10.2
2022/05/29 13:57:08.4      4     13.3     10.9      3.9     10.2
2022/05/29 13:57:09.4      4     13.3     10.9      3.9     10.2
2022/05/29 13:57:10.4      4     13.4     11.0      3.9     10.3
2022/05/29 13:57:11.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:12.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:13.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:14.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:15.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:16.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:17.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:18.4      4     13.5     11.1      3.9     10.4
2022/05/29 13:57:19.4      4     13.5     11.1      3.9     10.4
2022/05/29 13:57:20.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:21.4      4     13.6     11.1      3.9     10.4
2022/05/29 13:57:22.4      4     13.6     11.1      3.9     10.4
2022/05/29 13:57:23.4      4     13.6     11.2      3.9     10.4
2022/05/29 13:57:24.4      4     13.6     11.2      3.9     10.5
2022/05/29 13:57:25.4      4     13.7     11.2      4.0     10.5
2022/05/29 13:57:26.4      4     13.7     11.2      4.0     10.5
2022/05/29 13:57:27.4      4     13.7     11.2      4.0     10.5
2022/05/29 13:57:28.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:29.4      4     13.7     11.3      4.0     10.5
2022/05/29 13:57:30.4      4     13.8     11.3      4.0     10.6
2022/05/29 13:57:31.4      4     13.8     11.3      4.0     10.6
2022/05/29 13:57:32.4      4     13.8     11.3      4.0     10.6
2022/05/29 13:57:33.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:34.4      4     13.8     11.3      4.0     10.6
2022/05/29 13:57:35.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:57:36.4      4     13.9     11.4      4.0     10.6
2022/05/29 13:57:37.4      4     13.9     11.4      4.0     10.7
2022/05/29 13:57:38.4      4     13.9     11.4      4.0     10.7
2022/05/29 13:57:39.4      4     13.9     11.4      4.0     10.7
2022/05/29 13:57:40.4      4     14.0     11.4      4.0     10.7
2022/05/29 13:57:41.4      4     14.0     11.5      4.0     10.7
2022/05/29 13:57:42.4      4     14.0     11.5      4.0     10.7
2022/05/29 13:57:43.4      4     14.0     11.5      4.0     10.8
2022/05/29 13:57:44.4      4     14.0     11.5      4.1     10.8
2022/05/29 13:57:45.4      4     14.1     11.5      4.1     10.8
2022/05/29 13:57:46.4      4     14.1     11.5      4.1     10.8
2022/05/29 13:57:47.4      4     14.1     11.6      4.1     10.8
2022/05/29 13:57:48.4      4     14.1     11.6      4.1     10.8
2022/05/29 13:57:49.4      4     14.2     11.6      4.1     10.9
2022/05/29 13:57:50.4      4     14.2     11.6      4.1     10.9
2022/05/29 13:57:51.4      4     14.2     11.6      4.1     10.9
2022/05/29 13:57:52.4      4     14.2     11.7      4.1     10.9
2022/05/29 13:57:53.4      4     14.2     11.7      4.1     10.9
2022/05/29 13:57:54.4      4     14.3     11.7      4.1     10.9
2022/05/29 13:57:55.4      4     14.3     11.7      4.1     11.0
2022/05/29 13:57:56.4      4     14.3     11.7      4.1     11.0
2022/05/29 13:57:57.4      4     14.3     11.7      4.1     11.0
2022/05/29 13:57:58.4      4     14.3     11.8      4.1     11.0
2022/05/29 13:57:59.4      4     14.4     11.8      4.1     11.0
2022/05/29 13:58:00.4      4     14.4     11.8      4.1     11.0
2022/05/29 13:58:01.4      4     14.4     11.8      4.1     11.1
2022/05/29 13:58:02.4      4     14.4     11.8      4.2     11.1
2022/05/29 13:58:03.4      4     14.5     11.8      4.2     11.1
2022/05/29 13:58:04.4      4     14.5     11.9      4.2     11.1
2022/05/29 13:58:05.4      4     14.5     11.9      4.2     11.1
2022/05/29 13:58:06.4      4     14.5     11.9      4.2     11.1
2022/05/29 13:58:07.4      4     14.5     11.9      4.2     11.2
2022/05/29 13:58:08.4      4     14.6     11.9      4.2     11.2
2022/05/29 13:58:09.4      4     14.6     12.0      4.2     11.2
2022/05/29 13:58:10.4      4     14.6     12.0      4.2     11.2
2022/05/29 13:58:11.4      4     14.6     12.0      4.2     11.2
2022/05/29 13:58:12.4      4     14.7     12.0      4.2     11.3
2022/05/29 13:58:13.4      4     14.7     12.0      4.2     11.3
2022/05/29 13:58:14.4      4     14.7     12.1      4.2     11.3
2022/05/29 13:58:15.4      4     14.7     12.1      4.2     11.3
2022/05/29 13:58:16.4      4     14.8     12.1      4.2     11.3
2022/05/29 13:58:17.4      4     14.8     12.1      4.2     11.3
2022/05/29 13:58:18.4      4     14.8     12.1      4.2     11.4
2022/05/29 13:58:19.4      4     14.8     12.1      4.3     11.4
2022/05/29 13:58:20.4      4     14.9     12.2      4.3     11.4
2022/05/29 13:58:21.4      4     14.9     12.2      4.3     11.4
2022/05/29 13:58:22.4      4     14.9     12.2      4.3     11.4
2022/05/29 13:58:23.4      4     14.9     12.2      4.3     11.5
2022/05/29 13:58:24.4      4     14.9     12.2      4.3     11.5
2022/05/29 13:58:25.4      4     15.0     12.3      4.3     11.5
2022/05/29 13:58:26.4      4     15.0     12.3      4.3     11.5
2022/05/29 13:58:27.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:58:28.4      4     15.0     12.3      4.3     11.5
2022/05/29 13:58:29.4      2      0.0      0.0      0.0      0.0
2022/05/29 13:58:30.4      4     15.1     12.4      4.3     11.6
2022/05/29 13:58:31.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:58:32.4      4     15.1     12.4      4.3     11.6
2022/05/29 13:58:33.4      4     15.2     12.4      4.3     11.6
2022/05/29 13:58:34.4      3      0.0      0.0      0.0      0.0
2022/05/29 13:58:35.4      4     15.2     12.5      4.4     11.7
2022/05/29 13:58:36.4      4     15.2     12.5      4.4     11.7
