% TIME (GPST)           NSAT     GDOP     PDOP     HDOP     VDOP (EL>=0deg)
2022/11/10 11:09:33.4      9      1.8      1.7      0.9      1.5
2022/11/10 11:09:34.4     10      1.7      1.5      0.8      1.3
2022/11/10 11:09:35.4      9      1.8      1.7      0.9      1.5
2022/11/10 11:09:36.4      9      1.8      1.7      0.9      1.5
2022/11/10 11:09:37.4      9      1.8      1.7      0.9      1.5
2022/11/10 11:09:38.4      9      1.8      1.7      0.9      1.5
2022/11/10 11:09:39.4      9      1.7      1.6      0.8      1.3
2022/11/10 11:09:40.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:09:41.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:09:42.4      9      1.7      1.6      0.8      1.3
2022/11/10 11:09:43.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:09:44.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:09:45.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:09:46.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:09:47.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:09:48.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:09:49.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:09:50.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:09:51.4     10      1.7      1.5      0.8      1.3
2022/11/10 11:09:52.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:09:53.4     10      1.7      1.5      0.8      1.3
2022/11/10 11:09:54.4      9      1.7      1.6      0.8      1.3
2022/11/10 11:09:55.4      9      1.7      1.6      0.8      1.3
2022/11/10 11:09:56.4     10      1.7      1.5      0.8      1.3
2022/11/10 11:09:57.4      9      1.7      1.6      0.8      1.3
2022/11/10 11:09:58.4      9      1.7      1.6      0.8      1.3
2022/11/10 11:09:59.4     10      1.7      1.5      0.8      1.3
2022/11/10 11:10:00.4      9      1.7      1.6      0.8      1.3
2022/11/10 11:10:01.4     10      1.7      1.5      0.8      1.3
2022/11/10 11:10:02.4      9      1.9      1.7      0.9      1.4
2022/11/10 11:10:03.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:10:04.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:10:05.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:10:06.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:10:07.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:10:08.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:09.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:10:10.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:11.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:12.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:13.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:14.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:15.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:16.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:17.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:18.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:19.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:20.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:21.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:22.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:23.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:24.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:25.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:26.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:27.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:28.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:29.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:30.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:31.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:32.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:33.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:34.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:35.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:36.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:37.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:38.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:39.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:40.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:41.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:42.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:43.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:44.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:45.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:46.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:47.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:48.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:49.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:50.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:51.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:52.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:53.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:54.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:55.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:56.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:10:57.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:10:58.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:10:59.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:11:00.4      8      2.1      1.9      1.0      1.5
2022/11/10 11:11:01.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:11:02.4      7      3.1      2.6      1.3      2.3
2022/11/10 11:11:03.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:11:04.4      7      3.1      2.6      1.3      2.3
2022/11/10 11:11:05.4      8      2.1      1.9      1.1      1.6
2022/11/10 11:11:06.4      8      2.1      1.9      1.0      1.5
2022/11/10 11:11:07.4      8      2.1      1.9      1.0      1.5
2022/11/10 11:11:08.4      8      2.1      1.9      1.0      1.5
2022/11/10 11:11:09.4      7      3.1      2.6      1.3      2.3
2022/11/10 11:11:10.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:11:11.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:11:12.4      8      2.2      1.9      1.0      1.5
2022/11/10 11:11:13.4      8      2.2      1.9      1.0      1.5
2022/11/10 11:11:14.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:11:15.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:11:16.4      8      2.2      1.9      1.0      1.5
2022/11/10 11:11:17.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:11:18.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:19.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:20.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:11:21.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:22.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:23.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:11:24.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:25.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:26.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:27.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:28.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:29.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:30.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:31.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:32.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:33.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:34.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:35.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:36.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:37.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:38.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:39.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:40.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:41.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:42.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:43.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:44.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:45.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:46.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:47.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:48.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:49.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:50.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:51.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:11:52.4     10      1.6      1.5      0.8      1.2
2022/11/10 11:11:53.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:11:54.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:55.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:11:56.4     10      1.6      1.5      0.8      1.2
2022/11/10 11:11:57.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:11:58.4      9      1.7      1.5      0.9      1.3
2022/11/10 11:11:59.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:12:00.4     10      1.6      1.5      0.8      1.2
2022/11/10 11:12:01.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:12:02.4     10      1.6      1.5      0.8      1.2
2022/11/10 11:12:03.4     10      1.6      1.5      0.8      1.2
2022/11/10 11:12:04.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:12:05.4     10      1.6      1.5      0.8      1.2
2022/11/10 11:12:06.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:12:07.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:12:08.4     10      1.6      1.5      0.8      1.2
2022/11/10 11:12:09.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:12:10.4     11      1.5      1.4      0.8      1.2
2022/11/10 11:12:11.4     10      1.6      1.5      0.8      1.2
2022/11/10 11:12:12.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:12:13.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:14.4      8      1.9      1.7      1.0      1.4
2022/11/10 11:12:15.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:16.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:17.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:18.4      7      2.1      1.9      1.3      1.4
2022/11/10 11:12:19.4      8      1.8      1.6      0.9      1.4
2022/11/10 11:12:20.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:21.4      7      2.1      1.8      1.0      1.5
2022/11/10 11:12:22.4      8      1.8      1.6      0.9      1.4
2022/11/10 11:12:23.4      6      2.3      2.1      1.3      1.6
2022/11/10 11:12:24.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:25.4      7      2.1      1.8      1.0      1.5
2022/11/10 11:12:26.4      7      2.0      1.9      1.0      1.6
2022/11/10 11:12:27.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:28.4      8      1.8      1.6      0.9      1.4
2022/11/10 11:12:29.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:30.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:31.4      7      1.9      1.7      1.1      1.3
2022/11/10 11:12:32.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:33.4      7      1.9      1.7      1.1      1.3
2022/11/10 11:12:34.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:35.4      7      1.9      1.7      1.1      1.3
2022/11/10 11:12:36.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:37.4      7      1.9      1.7      1.1      1.3
2022/11/10 11:12:38.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:39.4      7      1.9      1.7      1.1      1.3
2022/11/10 11:12:40.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:41.4      7      2.0      1.9      1.0      1.6
2022/11/10 11:12:42.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:43.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:12:44.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:45.4      8      1.8      1.6      0.9      1.4
2022/11/10 11:12:46.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:47.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:48.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:49.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:12:50.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:51.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:12:52.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:53.4      7      1.9      1.7      1.1      1.3
2022/11/10 11:12:54.4      7      1.9      1.7      1.1      1.3
2022/11/10 11:12:55.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:56.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:12:57.4      8      1.8      1.6      1.0      1.3
2022/11/10 11:12:58.4      6      3.5      3.0      2.4      1.8
2022/11/10 11:12:59.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:13:00.4      7      3.0      2.5      1.8      1.7
2022/11/10 11:13:01.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:13:02.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:03.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:04.4      8      1.9      1.8      0.9      1.5
2022/11/10 11:13:05.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:06.4      8      1.9      1.8      0.9      1.5
2022/11/10 11:13:07.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:08.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:09.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:10.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:13:11.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:12.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:13:13.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:14.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:13:15.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:16.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:17.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:18.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:19.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:20.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:21.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:22.4      8      2.0      1.7      1.1      1.3
2022/11/10 11:13:23.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:24.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:25.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:26.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:27.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:28.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:29.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:30.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:31.4      7      2.2      1.9      1.2      1.6
2022/11/10 11:13:32.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:13:33.4      8      2.0      1.8      0.9      1.5
2022/11/10 11:13:34.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:13:35.4      8      2.0      1.8      0.9      1.5
2022/11/10 11:13:36.4      8      2.0      1.8      0.9      1.5
2022/11/10 11:13:37.4      8      2.0      1.8      0.9      1.5
2022/11/10 11:13:38.4      8      2.0      1.8      0.9      1.5
2022/11/10 11:13:39.4      8      2.0      1.8      0.9      1.5
2022/11/10 11:13:40.4      8      2.0      1.8      0.9      1.5
2022/11/10 11:13:41.4      7      2.3      2.0      1.1      1.7
2022/11/10 11:13:42.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:43.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:13:44.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:45.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:13:46.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:13:47.4      8      2.2      1.9      1.0      1.6
2022/11/10 11:13:48.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:49.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:13:50.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:51.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:52.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:53.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:54.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:55.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:56.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:57.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:58.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:13:59.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:00.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:01.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:02.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:03.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:04.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:05.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:06.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:07.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:08.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:09.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:10.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:11.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:12.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:13.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:14.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:15.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:16.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:17.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:18.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:19.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:20.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:21.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:22.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:23.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:24.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:25.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:26.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:27.4      9      1.9      1.7      0.9      1.4
2022/11/10 11:14:28.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:29.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:30.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:14:31.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:32.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:14:33.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:34.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:14:35.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:36.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:37.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:38.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:39.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:40.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:41.4      9      1.9      1.7      0.9      1.4
2022/11/10 11:14:42.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:43.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:14:44.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:14:45.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:14:46.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:14:47.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:14:48.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:14:49.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:14:50.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:14:51.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:14:52.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:14:53.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:14:54.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:14:55.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:14:56.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:14:57.4      9      1.9      1.7      0.9      1.4
2022/11/10 11:14:58.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:14:59.4      9      1.9      1.7      0.9      1.4
2022/11/10 11:15:00.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:15:01.4      9      1.9      1.7      0.9      1.4
2022/11/10 11:15:02.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:15:03.4      9      1.9      1.7      0.9      1.4
2022/11/10 11:15:04.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:15:05.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:15:06.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:15:07.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:15:08.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:15:09.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:15:10.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:15:11.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:15:12.4      9      1.9      1.7      0.9      1.4
2022/11/10 11:15:13.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:15:14.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:15:15.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:15:16.4      9      1.9      1.7      0.9      1.4
2022/11/10 11:15:17.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:15:18.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:15:19.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:15:20.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:15:21.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:15:22.4      9      1.9      1.7      0.9      1.4
2022/11/10 11:15:23.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:15:24.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:15:25.4      7      2.3      2.0      1.1      1.7
2022/11/10 11:15:26.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:15:27.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:15:28.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:29.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:15:30.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:31.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:32.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:33.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:34.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:35.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:36.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:37.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:38.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:39.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:40.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:41.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:42.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:43.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:15:44.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:45.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:15:46.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:47.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:15:48.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:15:49.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:15:50.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:15:51.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:15:52.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:15:53.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:15:54.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:15:55.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:15:56.4      9      1.7      1.5      0.9      1.2
2022/11/10 11:15:57.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:15:58.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:15:59.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:16:00.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:16:01.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:16:02.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:16:03.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:04.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:16:05.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:06.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:07.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:08.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:09.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:10.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:11.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:16:12.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:13.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:14.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:15.4      9      1.8      1.6      0.9      1.3
2022/11/10 11:16:16.4     10      1.7      1.5      0.8      1.2
2022/11/10 11:16:17.4      8      1.8      1.6      0.9      1.3
2022/11/10 11:16:18.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:16:19.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:16:20.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:16:21.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:16:22.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:16:23.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:16:24.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:16:25.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:16:26.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:16:27.4      9      1.7      1.6      0.9      1.3
2022/11/10 11:16:28.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:16:29.4      9      1.8      1.6      0.8      1.4
2022/11/10 11:16:30.4      8      1.9      1.7      0.9      1.5
2022/11/10 11:16:31.4      9      1.8      1.6      0.8      1.4
2022/11/10 11:16:32.4     10      1.6      1.4      0.8      1.2
2022/11/10 11:16:33.4      9      1.8      1.6      0.8      1.4
2022/11/10 11:16:34.4      8      1.9      1.7      0.9      1.5
